Frame,Person,Keypoint_Index,Keypoint_Name,X,Y,Confidence
17,1,4,right_ear,627.4061,217.2731,0.8382
17,1,5,left_shoulder,657.4146,238.2722,0.9912
17,1,6,right_shoulder,618.0061,239.4219,0.9908
17,1,7,left_elbow,663.8994,270.3967,0.9351
17,1,8,right_elbow,615.6807,272.5793,0.9394
17,1,9,left_wrist,652.2387,290.0736,0.8593
17,1,10,right_wrist,632.4357,289.4087,0.869
17,1,11,left_hip,652.7121,287.1266,0.8872
17,1,12,right_hip,625.5114,288.1002,0.8862
17,1,13,left_knee,665.1161,301.2425,0.287
17,1,14,right_knee,624.3785,302.6142,0.299
17,1,15,left_ankle,661.2263,332.1066,0.062
17,1,16,right_ankle,629.7195,333.7004,0.0642
17,2,0,nose,27.2214,233.1796,0.9828
17,2,1,left_eye,31.7124,229.1029,0.9847
17,2,2,right_eye,24.1449,229.4291,0.9273
17,2,3,left_ear,41.6202,230.6548,0.9338
17,2,4,right_ear,21.3616,231.6308,0.4128
17,2,5,left_shoulder,55.7408,250.9785,0.9958
17,2,6,right_shoulder,13.6158,252.5408,0.9889
17,2,7,left_elbow,63.9892,280.623,0.9776
17,2,8,right_elbow,7.3226,283.0443,0.8794
17,2,9,left_wrist,49.3167,295.2292,0.9407
17,2,10,right_wrist,31.0124,294.6511,0.8001
17,2,11,left_hip,51.4516,298.3691,0.9191
17,2,12,right_hip,22.7821,299.0269,0.874
17,2,13,left_knee,62.2149,303.3318,0.3744
17,2,14,right_knee,18.8658,303.9012,0.2526
17,2,15,left_ankle,56.3357,334.1411,0.0879
17,2,16,right_ankle,21.9514,334.5132,0.0588
17,3,0,nose,445.155,222.3241,0.9722
17,3,1,left_eye,448.4463,218.3996,0.9559
17,3,2,right_eye,440.9692,218.8766,0.9632
17,3,3,left_ear,453.1872,220.8523,0.7318
17,3,4,right_ear,434.9151,222.1402,0.8266
17,3,5,left_shoulder,462.5953,241.5657,0.9953
17,3,6,right_shoulder,426.3026,245.2594,0.995
17,3,7,left_elbow,469.995,268.3972,0.9645
17,3,8,right_elbow,424.4755,278.0168,0.9635
17,3,9,left_wrist,472.6544,289.0663,0.9269
17,3,10,right_wrist,441.6636,295.9477,0.9254
17,3,11,left_hip,458.3013,289.6301,0.9833
17,3,12,right_hip,433.9109,291.6267,0.9827
17,3,13,left_knee,467.9145,309.4249,0.8978
17,3,14,right_knee,430.6645,311.8736,0.8989
17,3,15,left_ankle,461.32,348.962,0.6543
17,3,16,right_ankle,430.8984,352.2226,0.6572
17,4,0,nose,387.1388,232.8793,0.9026
17,4,1,left_eye,391.1048,229.3693,0.9205
17,4,2,right_eye,385.6859,229.6903,0.5929
17,4,3,left_ear,401.9492,230.8525,0.8636
17,4,4,right_ear,385.5732,231.7794,0.0976
17,4,5,left_shoulder,415.2323,249.7857,0.9862
17,4,6,right_shoulder,380.9164,248.1858,0.9649
17,4,7,left_elbow,417.6409,276.8498,0.9575
17,4,8,right_elbow,373.082,263.6827,0.7859
17,4,9,left_wrist,405.7562,276.9022,0.9187
17,4,10,right_wrist,379.4749,241.5427,0.7467
17,4,11,left_hip,406.7348,293.0304,0.9735
17,4,12,right_hip,383.0521,291.7591,0.959
17,4,13,left_knee,412.088,305.543,0.9086
17,4,14,right_knee,372.6668,304.5231,0.8431
17,4,15,left_ankle,412.5722,347.0013,0.7636
17,4,16,right_ankle,377.5548,346.1754,0.6664
17,5,0,nose,249.8941,228.8139,0.9552
17,5,1,left_eye,254.2913,225.0934,0.9662
17,5,2,right_eye,248.7528,225.0083,0.8136
17,5,3,left_ear,266.019,226.3733,0.9187
17,5,4,right_ear,250.0964,226.0423,0.2298
17,5,5,left_shoulder,284.194,245.2686,0.9882
17,5,6,right_shoulder,242.3868,245.2324,0.9667
17,5,7,left_elbow,290.4911,271.9782,0.9326
17,5,8,right_elbow,235.1557,272.6941,0.6767
17,5,9,left_wrist,274.4422,295.1404,0.8061
17,5,10,right_wrist,243.0626,296.0266,0.4958
17,5,11,left_hip,279.2051,289.8618,0.8794
17,5,12,right_hip,251.3891,288.9292,0.8186
17,5,13,left_knee,278.2101,303.9341,0.3368
17,5,14,right_knee,237.0263,302.907,0.2076
17,5,15,left_ankle,273.084,338.5186,0.1124
17,5,16,right_ankle,244.251,337.5939,0.0707
17,6,0,nose,591.923,286.1087,0.9692
17,6,1,left_eye,596.3664,282.4057,0.9396
17,6,2,right_eye,588.1155,281.9183,0.9452
17,6,3,left_ear,603.1721,282.2593,0.6525
17,6,4,right_ear,581.4496,281.0787,0.7172
17,6,5,left_shoulder,609.7195,298.9976,0.9917
17,6,6,right_shoulder,571.2939,298.479,0.9905
17,6,7,left_elbow,607.6837,326.278,0.957
17,6,8,right_elbow,570.8373,331.1004,0.9521
17,6,9,left_wrist,589.1523,310.8428,0.9331
17,6,10,right_wrist,594.2239,330.5189,0.9266
17,6,11,left_hip,600.6194,353.5085,0.9753
17,6,12,right_hip,572.7448,353.0346,0.9743
17,6,13,left_knee,607.3547,384.3946,0.8243
17,6,14,right_knee,565.9838,383.3602,0.8187
17,6,15,left_ankle,603.4839,412.2868,0.4194
17,6,16,right_ankle,564.5427,411.5639,0.4111
18,0,0,nose,377.9589,383.3909,0.9332
18,0,1,left_eye,377.8479,371.9771,0.5344
18,0,2,right_eye,364.6998,369.1782,0.9133
18,0,3,left_ear,359.431,380.9291,0.1262
18,0,4,right_ear,322.4149,378.0273,0.9154
18,0,5,left_shoulder,348.0974,470.3007,0.9858
18,0,6,right_shoulder,249.5567,461.161,0.9981
18,0,7,left_elbow,356.0985,598.867,0.9465
18,0,8,right_elbow,209.4761,593.0432,0.9964
18,0,9,left_wrist,410.4369,683.0807,0.9086
18,0,10,right_wrist,286.5693,685.8793,0.9886
18,0,11,left_hip,255.1223,658.7521,0.999
18,0,12,right_hip,177.1572,650.6351,0.9996
18,0,13,left_knee,267.4539,822.5356,0.9951
18,0,14,right_knee,140.8994,807.9675,0.9978
18,0,15,left_ankle,270.9851,1001.4138,0.953
18,0,16,right_ankle,64.3722,950.7167,0.9705
18,1,0,nose,640.3105,218.9614,0.9715
18,1,1,left_eye,643.9213,214.7955,0.9419
18,1,2,right_eye,635.6864,215.0139,0.9654
18,1,3,left_ear,648.9282,217.15,0.6383
18,1,4,right_ear,627.9857,217.5919,0.8553
18,1,5,left_shoulder,657.8766,238.5703,0.9907
18,1,6,right_shoulder,618.3997,239.606,0.9911
18,1,7,left_elbow,664.478,270.5769,0.9288
18,1,8,right_elbow,615.5867,272.5081,0.9432
18,1,9,left_wrist,652.548,289.8214,0.8489
18,1,10,right_wrist,632.9572,289.5049,0.8742
18,1,11,left_hip,653.5012,287.1113,0.8779
18,1,12,right_hip,626.2563,288.0902,0.8816
18,1,13,left_knee,666.1877,300.9818,0.26
18,1,14,right_knee,625.7883,302.3127,0.2827
18,1,15,left_ankle,662.3528,331.3168,0.0542
18,1,16,right_ankle,630.796,332.8163,0.0585
18,2,0,nose,445.799,222.6496,0.9762
18,2,1,left_eye,449.0116,219.0542,0.9546
18,2,2,right_eye,441.563,219.4355,0.9704
18,2,3,left_ear,453.6636,221.6621,0.6882
18,2,4,right_ear,435.2304,222.5771,0.8611
18,2,5,left_shoulder,462.8952,242.1293,0.9955
18,2,6,right_shoulder,426.029,244.3482,0.9962
18,2,7,left_elbow,470.4361,269.0922,0.9569
18,2,8,right_elbow,423.5035,275.8485,0.9703
18,2,9,left_wrist,472.2814,287.8,0.909
18,2,10,right_wrist,441.8193,294.9412,0.9309
18,2,11,left_hip,458.7132,291.1375,0.9851
18,2,12,right_hip,433.7879,292.4591,0.9862
18,2,13,left_knee,467.5572,310.5866,0.9045
18,2,14,right_knee,429.982,312.0302,0.916
18,2,15,left_ankle,461.0826,350.841,0.696
18,2,16,right_ankle,430.3158,352.8231,0.7193
18,3,0,nose,27.3032,233.6883,0.983
18,3,1,left_eye,31.6981,229.6431,0.985
18,3,2,right_eye,24.453,229.9646,0.923
18,3,3,left_ear,41.8378,231.02,0.9365
18,3,4,right_ear,22.1568,231.9709,0.3843
18,3,5,left_shoulder,56.2185,251.2686,0.9959
18,3,6,right_shoulder,14.4226,252.641,0.9887
18,3,7,left_elbow,64.0546,280.955,0.9785
18,3,8,right_elbow,7.6495,283.0618,0.8771
18,3,9,left_wrist,49.7014,295.7047,0.9428
18,3,10,right_wrist,32.0788,295.0211,0.7984
18,3,11,left_hip,51.9531,298.4317,0.9211
18,3,12,right_hip,23.4613,299.0251,0.8753
18,3,13,left_knee,63.6005,304.2631,0.3766
18,3,14,right_knee,19.8227,304.7287,0.2513
18,3,15,left_ankle,58.1114,335.4732,0.0878
18,3,16,right_ankle,22.6192,335.7131,0.058
18,4,0,nose,387.5269,233.484,0.8924
18,4,1,left_eye,391.4048,230.0251,0.9103
18,4,2,right_eye,386.0944,230.3891,0.5676
18,4,3,left_ear,402.2349,231.35,0.8498
18,4,4,right_ear,386.0812,232.3783,0.0926
18,4,5,left_shoulder,415.6703,249.6629,0.9841
18,4,6,right_shoulder,381.619,247.9693,0.9611
18,4,7,left_elbow,418.4244,275.7976,0.9535
18,4,8,right_elbow,373.3298,262.2448,0.7806
18,4,9,left_wrist,406.5406,276.9323,0.9136
18,4,10,right_wrist,380.4778,241.1424,0.7437
18,4,11,left_hip,407.6009,292.2961,0.9713
18,4,12,right_hip,384.0529,290.9811,0.9563
18,4,13,left_knee,412.2629,305.8328,0.8996
18,4,14,right_knee,373.2515,304.7356,0.8316
18,4,15,left_ankle,413.4273,346.6051,0.7438
18,4,16,right_ankle,378.2914,345.6424,0.6455
18,5,0,nose,250.0956,228.7081,0.963
18,5,1,left_eye,254.8414,225.3185,0.9737
18,5,2,right_eye,249.0166,225.0228,0.7928
18,5,3,left_ear,266.8913,226.5235,0.9435
18,5,4,right_ear,250.4612,225.9667,0.1618
18,5,5,left_shoulder,284.8962,245.1973,0.9937
18,5,6,right_shoulder,243.1641,245.0391,0.9778
18,5,7,left_elbow,292.6068,272.4746,0.9674
18,5,8,right_elbow,237.7746,271.9156,0.749
18,5,9,left_wrist,278.6432,292.1374,0.8976
18,5,10,right_wrist,244.2001,289.9115,0.5986
18,5,11,left_hip,279.4116,289.6302,0.9355
18,5,12,right_hip,251.3797,288.7522,0.8897
18,5,13,left_knee,282.8585,302.672,0.51
18,5,14,right_knee,237.3588,301.5257,0.3219
18,5,15,left_ankle,280.0084,338.0311,0.1836
18,5,16,right_ankle,244.6802,336.8861,0.1088
18,6,0,nose,514.498,278.7951,0.9512
18,6,1,left_eye,517.3003,274.7546,0.8588
18,6,2,right_eye,509.6453,275.3555,0.9646
18,6,3,left_ear,520.8447,276.4401,0.3185
18,6,4,right_ear,500.5486,278.0015,0.9003
18,6,5,left_shoulder,528.1652,293.6852,0.9729
18,6,6,right_shoulder,490.7146,299.8559,0.9869
18,6,7,left_elbow,536.2472,312.3163,0.7525
18,6,8,right_elbow,492.9427,331.1274,0.9289
18,6,9,left_wrist,532.6061,304.6284,0.6727
18,6,10,right_wrist,511.5961,335.4524,0.857
18,6,11,left_hip,526.9481,344.0938,0.9473
18,6,12,right_hip,500.5714,347.402,0.9634
18,6,13,left_knee,542.296,358.5319,0.8586
18,6,14,right_knee,500.0823,362.0999,0.9118
18,6,15,left_ankle,536.9263,398.4586,0.7358
18,6,16,right_ankle,498.7102,402.5341,0.8067
19,0,0,nose,378.2328,384.8332,0.9362
19,0,1,left_eye,378.1236,373.1273,0.5407
19,0,2,right_eye,364.6005,370.4799,0.9182
19,0,3,left_ear,359.5971,381.4766,0.1243
19,0,4,right_ear,321.2955,378.861,0.9196
19,0,5,left_shoulder,347.5712,471.0977,0.986
19,0,6,right_shoulder,249.0024,461.9453,0.9982
19,0,7,left_elbow,356.3986,600.5837,0.9462
19,0,8,right_elbow,209.8393,594.0418,0.9966
19,0,9,left_wrist,412.351,685.3699,0.9082
19,0,10,right_wrist,287.0966,686.8773,0.989
19,0,11,left_hip,254.5263,659.9333,0.999
19,0,12,right_hip,176.5547,651.744,0.9996
19,0,13,left_knee,267.0917,823.0684,0.9951
19,0,14,right_knee,140.1181,808.3508,0.9979
19,0,15,left_ankle,270.8086,1001.7764,0.9526
19,0,16,right_ankle,63.97,949.5791,0.9705
19,1,0,nose,445.878,223.088,0.9779
19,1,1,left_eye,449.1564,219.5782,0.9584
19,1,2,right_eye,441.7275,219.8799,0.9713
19,1,3,left_ear,453.8751,222.2138,0.7081
19,1,4,right_ear,435.4723,222.929,0.8594
19,1,5,left_shoulder,462.8163,242.4069,0.9964
19,1,6,right_shoulder,426.2689,244.4573,0.9968
19,1,7,left_elbow,470.37,268.9247,0.964
19,1,8,right_elbow,423.6187,275.4355,0.9734
19,1,9,left_wrist,472.0528,288.2155,0.9237
19,1,10,right_wrist,441.3245,294.9873,0.9389
19,1,11,left_hip,458.9214,290.7339,0.9906
19,1,12,right_hip,434.2019,292.0072,0.9912
19,1,13,left_knee,467.5918,310.3366,0.9511
19,1,14,right_knee,429.7732,311.7407,0.9561
19,1,15,left_ankle,462.147,350.85,0.8379
19,1,16,right_ankle,430.2508,352.7391,0.8498
19,2,0,nose,640.8958,219.1933,0.972
19,2,1,left_eye,644.5339,215.3101,0.9492
19,2,2,right_eye,636.3937,215.4405,0.9642
19,2,3,left_ear,649.538,217.8787,0.686
19,2,4,right_ear,629.1912,218.1508,0.8436
19,2,5,left_shoulder,658.1765,238.6308,0.9901
19,2,6,right_shoulder,619.1309,239.5157,0.9909
19,2,7,left_elbow,663.0138,271.1238,0.9144
19,2,8,right_elbow,614.4094,273.0388,0.9283
19,2,9,left_wrist,651.8397,289.247,0.815
19,2,10,right_wrist,631.8223,288.8317,0.8365
19,2,11,left_hip,654.0092,286.77,0.8613
19,2,12,right_hip,627.5967,287.8158,0.8635
19,2,13,left_knee,665.5271,293.5091,0.2754
19,2,14,right_knee,630.1237,294.7957,0.2929
19,2,15,left_ankle,661.2476,318.5193,0.0738
19,2,16,right_ankle,636.9481,320.1039,0.0784
19,3,0,nose,27.2611,234.2241,0.9825
19,3,1,left_eye,31.6318,230.2766,0.9855
19,3,2,right_eye,24.7725,230.4055,0.9151
19,3,3,left_ear,42.0453,231.8553,0.9403
19,3,4,right_ear,23.026,232.3419,0.3378
19,3,5,left_shoulder,56.0087,251.7029,0.9952
19,3,6,right_shoulder,15.8583,252.6899,0.9861
19,3,7,left_elbow,64.4242,280.794,0.9796
19,3,8,right_elbow,8.2557,282.7007,0.871
19,3,9,left_wrist,49.9558,294.3095,0.95
19,3,10,right_wrist,31.2227,294.2381,0.8066
19,3,11,left_hip,52.6143,297.3019,0.8988
19,3,12,right_hip,25.0146,297.7249,0.8389
19,3,13,left_knee,63.8716,304.3943,0.281
19,3,14,right_knee,19.0628,304.6214,0.1719
19,3,15,left_ankle,60.4212,333.9724,0.0508
19,3,16,right_ankle,20.5233,333.7929,0.032
19,4,0,nose,388.8234,233.5545,0.9069
19,4,1,left_eye,392.7414,230.0597,0.9157
19,4,2,right_eye,386.9744,230.4146,0.6453
19,4,3,left_ear,402.9651,231.4213,0.8341
19,4,4,right_ear,386.0733,232.423,0.1323
19,4,5,left_shoulder,415.7019,249.8561,0.9847
19,4,6,right_shoulder,381.5967,248.0554,0.9675
19,4,7,left_elbow,418.6006,275.6886,0.9473
19,4,8,right_elbow,374.1339,262.1805,0.8035
19,4,9,left_wrist,407.2451,276.4008,0.9056
19,4,10,right_wrist,381.5915,241.6516,0.7642
19,4,11,left_hip,408.0111,292.2859,0.9732
19,4,12,right_hip,384.3771,290.9737,0.9619
19,4,13,left_knee,412.3909,305.5783,0.9159
19,4,14,right_knee,373.5498,304.4091,0.8678
19,4,15,left_ankle,413.7029,345.8604,0.7941
19,4,16,right_ankle,378.7076,344.8041,0.7214
19,5,0,nose,515.0586,278.8686,0.9513
19,5,1,left_eye,517.7811,274.8854,0.8608
19,5,2,right_eye,510.1791,275.5267,0.9656
19,5,3,left_ear,521.1399,276.5394,0.3186
19,5,4,right_ear,500.9795,278.2076,0.9024
19,5,5,left_shoulder,528.7097,293.2401,0.9724
19,5,6,right_shoulder,491.2034,299.6831,0.9868
19,5,7,left_elbow,537.3186,309.9237,0.748
19,5,8,right_elbow,492.8075,329.5641,0.9287
19,5,9,left_wrist,533.0074,301.0043,0.667
19,5,10,right_wrist,509.2852,334.0055,0.8551
19,5,11,left_hip,527.7986,343.1976,0.9493
19,5,12,right_hip,501.3406,346.5319,0.9651
19,5,13,left_knee,542.3653,358.3811,0.8664
19,5,14,right_knee,498.9335,361.9626,0.9168
19,5,15,left_ankle,537.6038,397.9263,0.7535
19,5,16,right_ankle,497.032,401.9296,0.8205
19,6,0,nose,250.8758,228.9868,0.9563
19,6,1,left_eye,255.5439,225.6124,0.9689
19,6,2,right_eye,249.7863,225.337,0.7704
19,6,3,left_ear,267.3457,226.8582,0.9369
19,6,4,right_ear,251.0439,226.3506,0.1552
19,6,5,left_shoulder,285.3325,245.5526,0.9927
19,6,6,right_shoulder,243.3803,245.4529,0.9747
19,6,7,left_elbow,293.0461,272.867,0.9632
19,6,8,right_elbow,237.7222,272.1504,0.7333
19,6,9,left_wrist,279.1258,292.2881,0.8854
19,6,10,right_wrist,244.1776,289.1149,0.5764
19,6,11,left_hip,279.5192,290.0997,0.9281
19,6,12,right_hip,251.3918,289.2665,0.8789
19,6,13,left_knee,282.8452,303.2889,0.4787
19,6,14,right_knee,237.4987,302.2584,0.298
19,6,15,left_ankle,279.6426,338.7952,0.1679
19,6,16,right_ankle,244.7078,337.8438,0.0996
20,0,0,nose,377.3755,386.2591,0.9343
20,0,1,left_eye,377.2637,374.5002,0.534
20,0,2,right_eye,364.0084,371.7299,0.9159
20,0,3,left_ear,358.3669,382.4883,0.1227
20,0,4,right_ear,320.7804,379.4214,0.9185
20,0,5,left_shoulder,346.4873,472.4064,0.9857
20,0,6,right_shoulder,248.6337,462.6237,0.9981
20,0,7,left_elbow,357.2379,602.2893,0.9452
20,0,8,right_elbow,210.2998,594.6936,0.9965
20,0,9,left_wrist,414.6252,688.4473,0.9053
20,0,10,right_wrist,287.9199,687.9993,0.9886
20,0,11,left_hip,254.4049,660.3831,0.999
20,0,12,right_hip,176.8896,652.119,0.9996
20,0,13,left_knee,266.8638,822.7197,0.995
20,0,14,right_knee,139.1517,808.1912,0.9978
20,0,15,left_ankle,271.2982,1001.3456,0.953
20,0,16,right_ankle,62.2879,951.184,0.9707
20,1,0,nose,446.3681,223.4913,0.9767
20,1,1,left_eye,449.6468,220.1792,0.9551
20,1,2,right_eye,442.3834,220.3019,0.9701
20,1,3,left_ear,454.2332,222.8949,0.6922
20,1,4,right_ear,436.1282,223.1234,0.8579
20,1,5,left_shoulder,462.4804,242.578,0.9964
20,1,6,right_shoulder,426.8219,244.2509,0.9969
20,1,7,left_elbow,470.1206,268.1419,0.964
20,1,8,right_elbow,423.9403,274.6189,0.9747
20,1,9,left_wrist,472.4919,287.6665,0.9252
20,1,10,right_wrist,440.6582,295.2009,0.9423
20,1,11,left_hip,459.2732,290.7771,0.9922
20,1,12,right_hip,435.171,291.9369,0.9928
20,1,13,left_knee,467.1241,310.922,0.9631
20,1,14,right_knee,430.1599,312.188,0.9673
20,1,15,left_ankle,462.3698,350.7264,0.8795
20,1,16,right_ankle,430.5668,352.4173,0.8897
20,2,0,nose,640.528,219.0216,0.9712
20,2,1,left_eye,644.3535,214.7518,0.9471
20,2,2,right_eye,635.8577,214.9191,0.9627
20,2,3,left_ear,649.6803,217.0466,0.6766
20,2,4,right_ear,628.2086,217.3863,0.8325
20,2,5,left_shoulder,658.8718,238.9235,0.9906
20,2,6,right_shoulder,618.8438,239.7306,0.9899
20,2,7,left_elbow,665.3489,271.7115,0.9304
20,2,8,right_elbow,615.9009,273.2888,0.9325
20,2,9,left_wrist,652.6469,290.9357,0.8473
20,2,10,right_wrist,632.1771,291.2216,0.8539
20,2,11,left_hip,654.2142,288.0307,0.8684
20,2,12,right_hip,626.73,288.8205,0.866
20,2,13,left_knee,666.033,301.8434,0.2408
20,2,14,right_knee,626.1879,302.8841,0.2487
20,2,15,left_ankle,662.1367,332.686,0.049
20,2,16,right_ankle,631.7504,333.8307,0.0501
20,3,0,nose,27.9853,234.5818,0.9824
20,3,1,left_eye,32.2811,230.5445,0.9853
20,3,2,right_eye,25.3212,230.7487,0.9184
20,3,3,left_ear,42.4431,231.8542,0.938
20,3,4,right_ear,23.2845,232.5435,0.3556
20,3,5,left_shoulder,56.3572,251.6965,0.9952
20,3,6,right_shoulder,16.2071,252.7138,0.9865
20,3,7,left_elbow,64.4641,281.1943,0.9795
20,3,8,right_elbow,8.3868,282.7958,0.8777
20,3,9,left_wrist,49.9433,294.9156,0.9503
20,3,10,right_wrist,31.1814,294.2921,0.8155
20,3,11,left_hip,52.691,297.535,0.9008
20,3,12,right_hip,25.1286,297.9384,0.844
20,3,13,left_knee,63.4678,304.2698,0.2921
20,3,14,right_knee,19.0477,304.4802,0.1824
20,3,15,left_ankle,59.3586,333.8372,0.0539
20,3,16,right_ankle,20.0369,333.6358,0.0344
20,4,0,nose,388.3555,234.0619,0.9148
20,4,1,left_eye,392.3484,230.4449,0.9242
20,4,2,right_eye,386.3714,230.8651,0.6571
20,4,3,left_ear,402.7915,231.6059,0.8475
20,4,4,right_ear,385.4719,232.7486,0.1301
20,4,5,left_shoulder,415.8013,250.263,0.9856
20,4,6,right_shoulder,381.5471,248.2085,0.9687
20,4,7,left_elbow,418.8427,278.0357,0.9486
20,4,8,right_elbow,374.95,262.3065,0.8014
20,4,9,left_wrist,408.5648,283.3868,0.9078
20,4,10,right_wrist,381.7537,242.1426,0.7666
20,4,11,left_hip,408.4504,292.2025,0.9743
20,4,12,right_hip,384.6849,290.8162,0.9631
20,4,13,left_knee,412.6151,305.4697,0.9231
20,4,14,right_knee,373.5623,304.3336,0.8772
20,4,15,left_ankle,413.5061,344.9668,0.8158
20,4,16,right_ankle,378.8683,343.9249,0.7463
20,5,0,nose,250.9626,229.4649,0.9511
20,5,1,left_eye,255.5991,226.1104,0.9654
20,5,2,right_eye,249.9841,225.8394,0.7457
20,5,3,left_ear,267.4652,227.2968,0.9339
20,5,4,right_ear,251.3759,226.7959,0.1409
20,5,5,left_shoulder,285.5231,245.8273,0.992
20,5,6,right_shoulder,243.5867,245.7453,0.9722
20,5,7,left_elbow,293.2766,272.8713,0.9611
20,5,8,right_elbow,237.7309,271.9517,0.7193
20,5,9,left_wrist,280.0793,291.7274,0.8803
20,5,10,right_wrist,243.2666,287.5007,0.5621
20,5,11,left_hip,279.1717,290.5342,0.9267
20,5,12,right_hip,251.124,289.6795,0.8763
20,5,13,left_knee,282.2912,304.1456,0.4769
20,5,14,right_knee,237.3463,303.1589,0.2954
20,5,15,left_ankle,278.6191,339.4224,0.1693
20,5,16,right_ankle,244.4265,338.5871,0.1002
20,6,0,nose,515.1641,278.4913,0.9494
20,6,1,left_eye,517.9439,274.5506,0.8614
20,6,2,right_eye,510.2288,275.1859,0.9645
20,6,3,left_ear,521.3131,276.4091,0.3269
20,6,4,right_ear,501.0327,278.0764,0.8997
20,6,5,left_shoulder,529.2123,293.1916,0.9715
20,6,6,right_shoulder,491.5298,299.5577,0.9861
20,6,7,left_elbow,539.2642,309.2442,0.7481
20,6,8,right_elbow,493.1862,328.7131,0.9258
20,6,9,left_wrist,534.7353,300.2296,0.6661
20,6,10,right_wrist,508.3055,333.8456,0.8502
20,6,11,left_hip,528.6587,342.6652,0.9476
20,6,12,right_hip,502.2363,345.8976,0.9636
20,6,13,left_knee,541.2912,360.7458,0.854
20,6,14,right_knee,499.2203,364.1457,0.9067
20,6,15,left_ankle,537.4255,398.445,0.7225
20,6,16,right_ankle,498.2902,402.1272,0.7929
21,0,0,nose,376.1562,386.7846,0.9353
21,0,1,left_eye,376.1123,375.2981,0.5388
21,0,2,right_eye,362.9031,372.2978,0.9171
21,0,3,left_ear,357.1887,383.7784,0.1254
21,0,4,right_ear,319.8957,380.2495,0.9194
21,0,5,left_shoulder,345.2245,472.6479,0.9861
21,0,6,right_shoulder,247.756,462.9827,0.9981
21,0,7,left_elbow,357.1397,602.7369,0.9463
21,0,8,right_elbow,210.7197,595.9105,0.9966
21,0,9,left_wrist,414.4014,688.9003,0.9061
21,0,10,right_wrist,288.8225,688.7164,0.9886
21,0,11,left_hip,253.358,660.118,0.999
21,0,12,right_hip,175.9317,651.9508,0.9996
21,0,13,left_knee,266.5162,822.901,0.9949
21,0,14,right_knee,138.505,808.7401,0.9978
21,0,15,left_ankle,271.9307,1000.443,0.9517
21,0,16,right_ankle,61.6671,950.1029,0.9698
21,1,0,nose,446.4747,223.7485,0.9761
21,1,1,left_eye,449.7499,220.4229,0.9534
21,1,2,right_eye,442.5668,220.5506,0.9678
21,1,3,left_ear,454.4674,222.9948,0.6906
21,1,4,right_ear,436.4698,223.2506,0.8462
21,1,5,left_shoulder,462.6818,242.5756,0.9959
21,1,6,right_shoulder,427.2967,244.2139,0.9965
21,1,7,left_elbow,469.869,268.244,0.9609
21,1,8,right_elbow,424.3601,274.6686,0.9723
21,1,9,left_wrist,472.2553,287.7375,0.9191
21,1,10,right_wrist,441.9449,295.3438,0.937
21,1,11,left_hip,459.3394,291.2964,0.9898
21,1,12,right_hip,435.4514,292.4258,0.9905
21,1,13,left_knee,466.9162,311.5135,0.9441
21,1,14,right_knee,431.1625,312.7123,0.9503
21,1,15,left_ankle,461.3341,351.2573,0.8148
21,1,16,right_ankle,431.643,352.9053,0.8294
21,2,0,nose,640.7985,219.4343,0.9717
21,2,1,left_eye,644.685,215.4962,0.9561
21,2,2,right_eye,636.3428,215.6158,0.9587
21,2,3,left_ear,650.2119,218.0659,0.7437
21,2,4,right_ear,629.4728,218.3641,0.798
21,2,5,left_shoulder,659.3231,238.9878,0.9902
21,2,6,right_shoulder,619.7298,239.8862,0.9893
21,2,7,left_elbow,663.7752,271.4962,0.9195
21,2,8,right_elbow,614.8531,273.5027,0.9092
21,2,9,left_wrist,652.575,290.2372,0.8175
21,2,10,right_wrist,630.8104,290.7603,0.8014
21,2,11,left_hip,655.215,286.6709,0.8588
21,2,12,right_hip,628.5372,287.5881,0.8506
21,2,13,left_knee,665.286,294.1023,0.2768
21,2,14,right_knee,629.7117,295.1623,0.2709
21,2,15,left_ankle,660.9656,320.8594,0.0752
21,2,16,right_ankle,637.2405,322.1359,0.0735
21,3,0,nose,388.3238,233.9637,0.9558
21,3,1,left_eye,392.5117,230.5361,0.9678
21,3,2,right_eye,386.4953,230.7585,0.8049
21,3,3,left_ear,402.7149,232.3298,0.9176
21,3,4,right_ear,386.4492,233.0973,0.1854
21,3,5,left_shoulder,415.2152,251.4841,0.9908
21,3,6,right_shoulder,382.4138,249.5754,0.9679
21,3,7,left_elbow,417.8772,279.2988,0.9501
21,3,8,right_elbow,375.5244,265.8053,0.6781
21,3,9,left_wrist,409.0511,285.0862,0.8986
21,3,10,right_wrist,383.126,248.4145,0.6431
21,3,11,left_hip,407.6573,291.3123,0.9708
21,3,12,right_hip,385.0958,290.0851,0.9499
21,3,13,left_knee,412.4431,304.7358,0.9356
21,3,14,right_knee,376.2296,303.931,0.8753
21,3,15,left_ankle,413.1473,344.5611,0.8732
21,3,16,right_ankle,381.2901,343.9342,0.7939
21,4,0,nose,28.7855,234.7761,0.9822
21,4,1,left_eye,33.0415,230.7078,0.985
21,4,2,right_eye,25.9586,230.994,0.9214
21,4,3,left_ear,43.0151,231.8778,0.9356
21,4,4,right_ear,23.6515,232.7909,0.3735
21,4,5,left_shoulder,57.0798,251.5823,0.9952
21,4,6,right_shoulder,16.5186,252.8352,0.987
21,4,7,left_elbow,65.0922,281.114,0.9792
21,4,8,right_elbow,8.6233,282.8975,0.8826
