Frame,Person,Keypoint_Index,Keypoint_Name,X,Y,Confidence
80,0,8,right_elbow,169.1695,491.6042,0.8599
80,0,9,left_wrist,276.1001,374.0571,0.4337
80,0,10,right_wrist,292.6793,442.8068,0.7386
80,0,11,left_hip,286.0556,453.5881,0.8882
80,0,12,right_hip,308.1873,481.5256,0.926
80,0,13,left_knee,260.0313,284.9078,0.8455
80,0,14,right_knee,272.1918,336.1339,0.8779
80,0,15,left_ankle,255.4024,179.98,0.9388
80,0,16,right_ankle,244.937,142.8965,0.9443
81,0,0,nose,360.5331,740.5646,0.5264
81,0,1,left_eye,352.7805,741.8433,0.4696
81,0,2,right_eye,360.0455,740.7138,0.788
81,0,3,left_ear,329.331,737.7754,0.1979
81,0,4,right_ear,341.2014,736.163,0.8009
81,0,5,left_shoulder,280.872,678.447,0.6768
81,0,6,right_shoulder,292.9346,697.4764,0.8742
81,0,7,left_elbow,128.549,424.7894,0.5286
81,0,8,right_elbow,152.6864,410.2277,0.8111
81,0,9,left_wrist,277.7317,301.7631,0.4703
81,0,10,right_wrist,277.2013,226.9367,0.7794
81,0,11,left_hip,295.7139,460.4789,0.848
81,0,12,right_hip,300.7571,481.3831,0.8932
81,0,13,left_knee,264.0315,267.1411,0.7847
81,0,14,right_knee,275.1679,317.2274,0.8238
81,0,15,left_ankle,259.6161,193.3663,0.8951
81,0,16,right_ankle,253.1352,151.353,0.9014
82,0,0,nose,363.376,740.4329,0.4788
82,0,1,left_eye,354.7443,740.8414,0.4165
82,0,2,right_eye,361.3465,740.3514,0.7679
82,0,3,left_ear,329.462,734.3593,0.1793
82,0,4,right_ear,338.9309,734.9987,0.8066
82,0,5,left_shoulder,279.1774,674.735,0.6527
82,0,6,right_shoulder,290.9835,701.8999,0.8788
82,0,7,left_elbow,127.422,413.0087,0.5021
82,0,8,right_elbow,152.1444,425.0773,0.8097
82,0,9,left_wrist,277.0377,289.1485,0.4369
82,0,10,right_wrist,281.2019,274.309,0.751
82,0,11,left_hip,296.0299,456.8148,0.8558
82,0,12,right_hip,301.5282,481.5309,0.9015
82,0,13,left_knee,259.0998,272.2359,0.7943
82,0,14,right_knee,269.5703,323.0653,0.8332
82,0,15,left_ankle,259.2838,188.769,0.9048
82,0,16,right_ankle,251.4739,146.8586,0.9117
83,0,0,nose,362.7974,741.0196,0.5223
83,0,1,left_eye,354.9851,741.9332,0.4752
83,0,2,right_eye,360.8103,741.556,0.7922
83,0,3,left_ear,330.6375,735.6671,0.2075
83,0,4,right_ear,337.9066,736.0161,0.8098
83,0,5,left_shoulder,281.0423,674.4037,0.6711
83,0,6,right_shoulder,289.0395,697.5923,0.8778
83,0,7,left_elbow,126.5213,410.7054,0.5152
83,0,8,right_elbow,149.7999,407.7782,0.8045
83,0,9,left_wrist,277.4932,289.601,0.4457
83,0,10,right_wrist,278.22,234.7359,0.7576
83,0,11,left_hip,298.7579,457.1603,0.852
83,0,12,right_hip,300.7203,480.0228,0.8964
83,0,13,left_knee,262.3174,268.2708,0.7773
83,0,14,right_knee,270.026,317.3625,0.8153
83,0,15,left_ankle,267.4031,187.8931,0.8929
83,0,16,right_ankle,256.8904,143.3396,0.8995
84,0,0,nose,354.4044,743.7554,0.5085
84,0,1,left_eye,346.9915,743.3376,0.4682
84,0,2,right_eye,351.3312,745.877,0.7825
84,0,3,left_ear,330.195,734.3364,0.1968
84,0,4,right_ear,332.3119,740.6011,0.7889
84,0,5,left_shoulder,288.8551,662.4222,0.6191
84,0,6,right_shoulder,287.357,691.1724,0.8636
84,0,7,left_elbow,122.9174,390.5882,0.4874
84,0,8,right_elbow,147.673,415.4534,0.801
84,0,9,left_wrist,277.1081,248.3869,0.4449
84,0,10,right_wrist,282.8767,271.6386,0.7455
84,0,11,left_hip,304.2889,457.9402,0.8234
84,0,12,right_hip,298.673,483.792,0.8787
84,0,13,left_knee,268.9002,258.538,0.7298
84,0,14,right_knee,271.6824,309.3463,0.78
84,0,15,left_ankle,268.3927,188.2752,0.8687
84,0,16,right_ankle,260.9622,146.0366,0.88
85,0,0,nose,348.8851,743.4293,0.5258
85,0,1,left_eye,342.5852,742.8506,0.5004
85,0,2,right_eye,346.4889,746.9647,0.7648
85,0,3,left_ear,332.5146,734.4009,0.2201
85,0,4,right_ear,333.7596,742.9176,0.7476
85,0,5,left_shoulder,294.4679,665.3763,0.608
85,0,6,right_shoulder,294.3648,691.1036,0.8487
85,0,7,left_elbow,121.9942,372.5807,0.5124
85,0,8,right_elbow,147.1579,383.7361,0.8067
85,0,9,left_wrist,271.4978,207.0998,0.5145
85,0,10,right_wrist,277.0075,191.9377,0.7996
85,0,11,left_hip,313.7824,469.9545,0.8098
85,0,12,right_hip,308.7088,494.3741,0.8695
85,0,13,left_knee,273.4974,262.0609,0.6943
85,0,14,right_knee,288.3769,315.112,0.754
85,0,15,left_ankle,271.1981,209.8259,0.82
85,0,16,right_ankle,278.4129,175.8692,0.8359
86,0,0,nose,334.0415,738.608,0.4295
86,0,1,left_eye,329.7128,735.2766,0.4205
86,0,2,right_eye,332.0605,742.485,0.6291
86,0,3,left_ear,333.7488,718.9914,0.1945
86,0,4,right_ear,329.7086,732.9405,0.5746
86,0,5,left_shoulder,303.7995,645.146,0.4876
86,0,6,right_shoulder,298.5116,669.0482,0.7974
86,0,7,left_elbow,117.7957,372.9639,0.4707
86,0,8,right_elbow,141.6561,380.3228,0.8163
86,0,9,left_wrist,268.0055,202.6813,0.5411
86,0,10,right_wrist,270.9039,185.8035,0.8405
86,0,11,left_hip,319.5911,483.0231,0.7337
86,0,12,right_hip,309.512,506.0858,0.8264
86,0,13,left_knee,278.0676,261.3172,0.6084
86,0,14,right_knee,287.9774,316.4206,0.7
86,0,15,left_ankle,270.1102,222.2411,0.7558
86,0,16,right_ankle,292.6673,195.3702,0.788
87,0,0,nose,320.0251,737.6733,0.4305
87,0,1,left_eye,315.0445,735.965,0.418
87,0,2,right_eye,319.3542,742.1542,0.6058
87,0,3,left_ear,322.6374,722.1619,0.1898
87,0,4,right_ear,325.9283,733.7236,0.5371
87,0,5,left_shoulder,299.3762,643.6091,0.4472
87,0,6,right_shoulder,301.2598,663.1348,0.7776
87,0,7,left_elbow,115.5778,365.6505,0.4606
87,0,8,right_elbow,140.5538,375.2844,0.8331
87,0,9,left_wrist,261.0933,194.1434,0.5759
87,0,10,right_wrist,267.7674,185.2914,0.8787
87,0,11,left_hip,320.9538,483.5189,0.7045
87,0,12,right_hip,316.4447,505.1549,0.8159
87,0,13,left_knee,276.0899,269.2491,0.6047
87,0,14,right_knee,293.6374,324.5655,0.7195
87,0,15,left_ankle,249.766,249.7113,0.7241
87,0,16,right_ankle,291.4283,242.854,0.7679
88,0,0,nose,347.6653,742.2878,0.3121
88,0,1,left_eye,338.0397,743.1368,0.2859
88,0,2,right_eye,347.8029,741.132,0.5972
88,0,3,left_ear,315.949,734.4811,0.1645
88,0,4,right_ear,329.9909,731.9469,0.6908
88,0,5,left_shoulder,267.8178,674.8953,0.5067
88,0,6,right_shoulder,282.4322,695.093,0.8577
88,0,7,left_elbow,118.8745,427.6164,0.3523
88,0,8,right_elbow,141.0839,402.2383,0.8189
88,0,9,left_wrist,278.9276,374.305,0.3001
88,0,10,right_wrist,278.0955,248.8375,0.7669
88,0,11,left_hip,294.3486,442.2245,0.8208
88,0,12,right_hip,304.5719,465.348,0.9028
88,0,13,left_knee,231.8185,273.024,0.7715
88,0,14,right_knee,253.7616,330.9801,0.8508
88,0,15,left_ankle,245.2992,183.3318,0.9023
88,0,16,right_ankle,257.9883,158.039,0.9206
89,0,0,nose,356.2264,737.0873,0.2906
89,0,1,left_eye,341.8957,739.8523,0.2297
89,0,2,right_eye,361.8159,734.0592,0.5657
89,0,3,left_ear,305.1273,733.9634,0.1516
89,0,4,right_ear,335.902,722.069,0.7026
89,0,5,left_shoulder,241.6749,701.2604,0.6175
89,0,6,right_shoulder,295.2813,712.6596,0.9113
89,0,7,left_elbow,139.2989,547.6236,0.3808
89,0,8,right_elbow,185.0943,505.4883,0.8569
89,0,9,left_wrist,275.024,651.9441,0.2603
89,0,10,right_wrist,306.374,532.7513,0.7211
89,0,11,left_hip,268.0269,448.4231,0.8581
89,0,12,right_hip,308.8449,466.7424,0.9257
89,0,13,left_knee,223.9591,301.58,0.8459
89,0,14,right_knee,250.7475,348.2702,0.9045
89,0,15,left_ankle,242.3186,162.9603,0.956
89,0,16,right_ankle,244.7263,139.9744,0.9656
90,0,0,nose,356.3976,733.9953,0.3072
90,0,1,left_eye,340.8112,736.891,0.2552
90,0,2,right_eye,367.4554,731.4339,0.5313
90,0,3,left_ear,302.3305,728.2039,0.1985
90,0,4,right_ear,341.4293,713.969,0.6413
90,0,5,left_shoulder,240.6026,702.5952,0.7112
90,0,6,right_shoulder,304.8474,706.2807,0.9309
90,0,7,left_elbow,162.505,615.827,0.4392
90,0,8,right_elbow,228.2565,578.4666,0.8606
90,0,9,left_wrist,271.5214,783.4539,0.276
90,0,10,right_wrist,317.0804,743.4452,0.6766
90,0,11,left_hip,262.3292,450.233,0.8592
90,0,12,right_hip,310.2739,461.8235,0.922
90,0,13,left_knee,214.2747,296.2466,0.8541
90,0,14,right_knee,226.785,333.8326,0.9035
90,0,15,left_ankle,243.0949,131.2583,0.9677
90,0,16,right_ankle,236.0442,113.6759,0.9738
91,0,0,nose,366.7138,727.8768,0.3062
91,0,1,left_eye,350.1324,730.2574,0.2451
91,0,2,right_eye,377.5304,725.2881,0.524
91,0,3,left_ear,308.6545,718.9478,0.2027
91,0,4,right_ear,350.0963,706.606,0.6369
91,0,5,left_shoulder,250.9719,688.137,0.735
91,0,6,right_shoulder,309.472,695.3654,0.9404
91,0,7,left_elbow,180.1405,617.407,0.4583
91,0,8,right_elbow,249.6295,606.7957,0.8688
91,0,9,left_wrist,276.0482,785.4981,0.2779
91,0,10,right_wrist,316.6464,814.9372,0.6601
91,0,11,left_hip,263.3152,434.2562,0.8552
91,0,12,right_hip,308.5484,446.7994,0.9194
91,0,13,left_knee,209.7367,290.4584,0.8573
91,0,14,right_knee,222.2039,328.3207,0.907
91,0,15,left_ankle,234.5491,124.8293,0.9686
91,0,16,right_ankle,239.5583,129.1955,0.9741
92,0,0,nose,354.0676,736.3143,0.29
92,0,1,left_eye,336.9612,738.4522,0.2415
92,0,2,right_eye,363.4754,734.552,0.5057
92,0,3,left_ear,300.4807,726.5582,0.2107
92,0,4,right_ear,341.291,717.2938,0.6144
92,0,5,left_shoulder,248.0795,693.8598,0.6999
92,0,6,right_shoulder,309.1913,705.3986,0.9393
92,0,7,left_elbow,183.6977,613.6003,0.4033
92,0,8,right_elbow,261.4913,612.3961,0.8731
92,0,9,left_wrist,274.4282,781.4106,0.2546
92,0,10,right_wrist,320.004,795.0079,0.6875
92,0,11,left_hip,260.8214,428.8097,0.8451
92,0,12,right_hip,308.9075,441.9527,0.9212
92,0,13,left_knee,203.9286,292.0048,0.8603
92,0,14,right_knee,227.2117,330.0852,0.9188
92,0,15,left_ankle,228.4394,121.2052,0.9689
92,0,16,right_ankle,247.0347,131.8236,0.9763
93,0,0,nose,352.0845,682.1795,0.0936
93,0,1,left_eye,344.9505,668.0029,0.1093
93,0,2,right_eye,343.6536,671.9111,0.1986
93,0,3,left_ear,329.7098,643.1914,0.1119
93,0,4,right_ear,319.1329,650.9489,0.3536
93,0,5,left_shoulder,255.8212,598.872,0.2001
93,0,6,right_shoulder,308.287,619.9358,0.7016
93,0,7,left_elbow,138.5033,340.8481,0.16
93,0,8,right_elbow,201.3533,351.1799,0.6817
93,0,9,left_wrist,271.8577,305.3809,0.1816
93,0,10,right_wrist,290.2367,286.8826,0.6147
93,0,11,left_hip,272.5168,361.1727,0.7367
93,0,12,right_hip,315.7647,380.7435,0.8677
93,0,13,left_knee,159.9283,333.8181,0.7708
93,0,14,right_knee,240.5051,364.3931,0.8693
93,0,15,left_ankle,197.2856,151.0441,0.8879
93,0,16,right_ankle,275.1252,186.4866,0.92
94,0,0,nose,362.6692,681.639,0.1046
94,0,1,left_eye,352.9077,669.1866,0.1102
94,0,2,right_eye,353.9653,671.717,0.2217
94,0,3,left_ear,330.9476,644.2579,0.1211
94,0,4,right_ear,324.276,649.4703,0.434
94,0,5,left_shoulder,254.2809,600.9808,0.2731
94,0,6,right_shoulder,322.213,617.5137,0.8146
94,0,7,left_elbow,145.381,349.9584,0.1906
94,0,8,right_elbow,231.8831,381.8045,0.7672
94,0,9,left_wrist,270.7461,271.3381,0.2044
94,0,10,right_wrist,289.211,345.1922,0.68
94,0,11,left_hip,274.2737,353.2163,0.798
94,0,12,right_hip,327.4321,369.5408,0.9119
94,0,13,left_knee,159.3467,337.4658,0.8068
94,0,14,right_knee,244.0669,356.4399,0.9011
94,0,15,left_ankle,196.0861,135.1595,0.9006
94,0,16,right_ankle,285.3332,170.3889,0.9343
95,0,0,nose,361.0557,726.0494,0.2174
95,0,1,left_eye,341.7578,722.8869,0.1931
95,0,2,right_eye,352.3798,725.4409,0.4126
95,0,3,left_ear,312.6593,701.081,0.1976
95,0,4,right_ear,330.7497,713.4854,0.6474
95,0,5,left_shoulder,258.1676,624.8456,0.5247
95,0,6,right_shoulder,335.7303,684.3099,0.9514
95,0,7,left_elbow,152.3088,369.208,0.3339
95,0,8,right_elbow,289.7749,572.4769,0.8867
95,0,9,left_wrist,273.7635,259.132,0.307
95,0,10,right_wrist,319.8081,693.5477,0.7411
95,0,11,left_hip,289.3819,346.1291,0.8381
95,0,12,right_hip,343.232,383.3992,0.9349
95,0,13,left_knee,180.4283,303.0874,0.8415
95,0,14,right_knee,248.8714,348.1741,0.9215
95,0,15,left_ankle,198.0876,79.3582,0.9388
95,0,16,right_ankle,282.9756,123.5785,0.9601
96,0,0,nose,355.5881,683.8587,0.1245
96,0,1,left_eye,336.4755,670.8822,0.1157
96,0,2,right_eye,348.809,680.6028,0.2581
96,0,3,left_ear,308.8062,639.4699,0.1415
96,0,4,right_ear,321.0346,660.2832,0.5609
96,0,5,left_shoulder,241.6291,591.7531,0.3651
96,0,6,right_shoulder,343.4713,643.5294,0.908
96,0,7,left_elbow,161.7417,340.131,0.2163
96,0,8,right_elbow,309.1746,506.8199,0.8205
96,0,9,left_wrist,285.5604,221.397,0.21
96,0,10,right_wrist,280.535,556.2856,0.7099
96,0,11,left_hip,283.1047,339.6025,0.829
96,0,12,right_hip,354.9902,365.3205,0.9359
96,0,13,left_knee,164.6638,325.5678,0.861
96,0,14,right_knee,233.9982,341.9529,0.9361
96,0,15,left_ankle,200.3387,113.8306,0.9382
96,0,16,right_ankle,291.4142,133.9886,0.9631
97,0,0,nose,351.3423,682.7073,0.1778
97,0,1,left_eye,332.4225,670.4193,0.171
97,0,2,right_eye,344.5168,679.5369,0.3213
97,0,3,left_ear,303.8564,642.8529,0.2174
97,0,4,right_ear,317.7826,662.0686,0.6116
97,0,5,left_shoulder,241.6568,596.7375,0.5254
97,0,6,right_shoulder,342.2187,643.0864,0.9412
97,0,7,left_elbow,176.7325,333.9289,0.3046
97,0,8,right_elbow,306.0377,496.3152,0.8568
97,0,9,left_wrist,302.4773,197.422,0.2607
97,0,10,right_wrist,284.908,562.6534,0.7316
97,0,11,left_hip,283.5229,341.3121,0.8653
97,0,12,right_hip,358.9522,364.905,0.9477
97,0,13,left_knee,160.0604,331.9654,0.8437
97,0,14,right_knee,246.9251,347.4297,0.9246
97,0,15,left_ankle,196.5846,114.5362,0.9125
97,0,16,right_ankle,301.5403,133.8369,0.9463
98,0,0,nose,363.1264,727.2363,0.2655
98,0,1,left_eye,342.2945,723.1869,0.2554
98,0,2,right_eye,356.9147,728.3337,0.4557
98,0,3,left_ear,310.9325,700.6236,0.2688
98,0,4,right_ear,334.2896,714.7007,0.6861
98,0,5,left_shoulder,265.1186,624.9849,0.6331
98,0,6,right_shoulder,353.7094,671.6733,0.9638
98,0,7,left_elbow,192.6708,381.35,0.3864
98,0,8,right_elbow,318.4517,557.0766,0.9032
98,0,9,left_wrist,286.7414,250.1575,0.3357
98,0,10,right_wrist,301.9617,645.6722,0.7861
98,0,11,left_hip,292.8192,342.7869,0.881
98,0,12,right_hip,356.3926,369.7936,0.9554
98,0,13,left_knee,180.5259,314.256,0.8741
98,0,14,right_knee,257.9373,348.5517,0.9421
98,0,15,left_ankle,185.5141,88.3948,0.9434
98,0,16,right_ankle,279.8452,120.1472,0.9653
99,0,0,nose,350.1465,712.1883,0.2926
99,0,1,left_eye,334.1519,712.8023,0.2786
99,0,2,right_eye,353.9623,711.5179,0.5723
99,0,3,left_ear,302.9643,695.909,0.2695
99,0,4,right_ear,337.5476,692.6647,0.7221
99,0,5,left_shoulder,235.0421,655.896,0.5493
99,0,6,right_shoulder,332.8784,691.5199,0.9281
99,0,7,left_elbow,177.5016,363.3992,0.3172
99,0,8,right_elbow,308.3264,501.4575,0.8436
99,0,9,left_wrist,294.9669,220.6387,0.3051
99,0,10,right_wrist,290.7821,597.4949,0.729
99,0,11,left_hip,261.2279,368.2856,0.8512
99,0,12,right_hip,334.8811,386.5577,0.9315
99,0,13,left_knee,173.4285,330.83,0.8344
99,0,14,right_knee,241.4008,349.169,0.9094
99,0,15,left_ankle,224.531,118.1917,0.9176
99,0,16,right_ankle,305.0963,130.0003,0.943
100,0,0,nose,343.9887,704.9895,0.2456
100,0,1,left_eye,327.6558,706.155,0.2214
100,0,2,right_eye,346.9873,706.6592,0.5019
100,0,3,left_ear,303.0,685.699,0.2287
100,0,4,right_ear,334.3896,686.2784,0.6852
100,0,5,left_shoulder,255.1649,639.9224,0.5438
100,0,6,right_shoulder,326.5512,681.2261,0.9473
100,0,7,left_elbow,207.1255,345.1668,0.3023
100,0,8,right_elbow,311.3782,516.7078,0.889
100,0,9,left_wrist,316.5754,185.6631,0.2838
100,0,10,right_wrist,284.5642,615.6813,0.7744
100,0,11,left_hip,277.8134,349.6741,0.8762
100,0,12,right_hip,334.514,369.1422,0.9539
100,0,13,left_knee,172.1511,327.8383,0.8538
100,0,14,right_knee,232.9296,345.1335,0.9342
100,0,15,left_ankle,218.8396,112.2499,0.9262
100,0,16,right_ankle,311.3995,134.6626,0.9547
101,0,0,nose,353.45,722.0528,0.3338
101,0,1,left_eye,332.2837,716.3221,0.3111
101,0,2,right_eye,346.6013,723.5012,0.5022
101,0,3,left_ear,304.0135,694.6149,0.3587
101,0,4,right_ear,326.3574,712.748,0.7315
101,0,5,left_shoulder,266.7664,626.399,0.7822
101,0,6,right_shoulder,345.4306,681.9379,0.9821
101,0,7,left_elbow,200.9061,405.3245,0.4767
101,0,8,right_elbow,316.2706,609.5974,0.9234
101,0,9,left_wrist,299.6787,264.3151,0.3612
101,0,10,right_wrist,325.2677,748.8141,0.7417
101,0,11,left_hip,300.4572,351.9343,0.8971
101,0,12,right_hip,361.6884,384.4402,0.959
101,0,13,left_knee,184.5368,321.0453,0.8874
101,0,14,right_knee,266.8542,355.1734,0.9446
101,0,15,left_ankle,176.8723,94.2248,0.9484
101,0,16,right_ankle,296.4322,125.8104,0.9681
102,0,0,nose,340.6967,704.4118,0.2605
102,0,1,left_eye,324.1597,705.2051,0.2325
102,0,2,right_eye,342.0045,706.8458,0.5052
102,0,3,left_ear,302.5912,682.1639,0.2742
102,0,4,right_ear,331.5797,686.0288,0.7052
102,0,5,left_shoulder,258.6434,630.2797,0.652
102,0,6,right_shoulder,321.0796,675.6477,0.964
102,0,7,left_elbow,204.7693,344.5152,0.3646
102,0,8,right_elbow,310.9699,534.3763,0.9048
102,0,9,left_wrist,320.8276,182.7689,0.3127
102,0,10,right_wrist,307.4618,661.4882,0.7539
102,0,11,left_hip,276.0649,335.1559,0.8897
102,0,12,right_hip,328.9944,358.927,0.9564
102,0,13,left_knee,166.6978,319.6088,0.8591
102,0,14,right_knee,239.5462,342.48,0.9338
102,0,15,left_ankle,209.5103,96.5103,0.9262
102,0,16,right_ankle,329.223,131.288,0.9531
103,0,0,nose,336.9644,694.1425,0.1833
103,0,1,left_eye,320.8429,692.7285,0.1548
103,0,2,right_eye,337.7426,694.9637,0.3984
103,0,3,left_ear,302.3757,668.1937,0.2171
103,0,4,right_ear,327.336,673.5339,0.6598
103,0,5,left_shoulder,256.6666,632.4265,0.5497
103,0,6,right_shoulder,328.2909,674.6067,0.9546
103,0,7,left_elbow,210.6256,354.1121,0.2597
103,0,8,right_elbow,323.5027,516.7845,0.8933
103,0,9,left_wrist,311.6784,185.8196,0.2308
103,0,10,right_wrist,311.7668,596.7947,0.7578
103,0,11,left_hip,270.6324,344.2191,0.8542
103,0,12,right_hip,331.5911,363.8453,0.9494
103,0,13,left_knee,159.4036,321.7079,0.8418
103,0,14,right_knee,249.6128,343.2252,0.9357
103,0,15,left_ankle,193.5487,101.1244,0.9251
103,0,16,right_ankle,326.9708,128.3127,0.9571
104,0,0,nose,330.4777,686.165,0.1442
104,0,1,left_eye,314.3634,683.8769,0.1236
104,0,2,right_eye,331.137,687.0774,0.3219
104,0,3,left_ear,298.5255,659.2328,0.2019
104,0,4,right_ear,322.2896,666.4172,0.609
104,0,5,left_shoulder,251.9862,626.0889,0.5063
104,0,6,right_shoulder,329.8091,665.8418,0.9423
104,0,7,left_elbow,208.7619,349.0608,0.2232
104,0,8,right_elbow,331.5945,488.3535,0.8773
104,0,9,left_wrist,318.7205,180.0872,0.2034
104,0,10,right_wrist,333.4686,501.7148,0.7532
104,0,11,left_hip,267.1685,340.6174,0.8406
104,0,12,right_hip,332.2229,358.743,0.9443
104,0,13,left_knee,152.9152,322.5723,0.8358
104,0,14,right_knee,254.0129,342.6929,0.9343
104,0,15,left_ankle,186.9691,106.9784,0.919
104,0,16,right_ankle,329.5802,131.3838,0.954
105,0,0,nose,310.8586,660.715,0.0601
105,0,1,left_eye,294.4752,657.0688,0.0514
105,0,2,right_eye,313.5983,661.163,0.1296
105,0,3,left_ear,283.2408,632.5342,0.1607
105,0,4,right_ear,308.4922,640.4074,0.4534
105,0,5,left_shoulder,237.6081,611.5107,0.4368
105,0,6,right_shoulder,325.6262,637.7405,0.9172
105,0,7,left_elbow,169.4893,356.249,0.192
105,0,8,right_elbow,338.736,441.3018,0.8547
105,0,9,left_wrist,247.5109,182.6068,0.1678
105,0,10,right_wrist,356.9594,378.4379,0.7471
105,0,11,left_hip,262.0245,335.3569,0.8406
105,0,12,right_hip,330.8904,347.6797,0.946
105,0,13,left_knee,142.0938,323.6591,0.8329
105,0,14,right_knee,253.8503,342.2843,0.9359
105,0,15,left_ankle,181.1374,111.3611,0.9141
105,0,16,right_ankle,331.6182,135.2632,0.9522
106,0,0,nose,303.1608,641.7431,0.0302
106,0,1,left_eye,287.4272,638.3753,0.0256
106,0,2,right_eye,306.2513,641.6462,0.0592
106,0,3,left_ear,280.1552,614.609,0.1195
106,0,4,right_ear,303.3025,621.543,0.3171
106,0,5,left_shoulder,237.6336,596.2215,0.397
106,0,6,right_shoulder,323.0349,619.4611,0.8902
106,0,7,left_elbow,157.6465,361.3277,0.1968
106,0,8,right_elbow,319.9478,463.7376,0.8207
106,0,9,left_wrist,223.2443,188.3248,0.1563
106,0,10,right_wrist,306.1596,470.7935,0.6966
106,0,11,left_hip,264.0931,337.1839,0.8388
106,0,12,right_hip,332.3659,347.8159,0.9424
106,0,13,left_knee,143.3668,321.4433,0.8293
106,0,14,right_knee,259.1633,342.0699,0.9311
106,0,15,left_ankle,182.5308,107.0234,0.9214
106,0,16,right_ankle,336.5508,139.2675,0.9547
107,0,0,nose,304.6624,640.9219,0.0378
107,0,1,left_eye,288.0017,638.2781,0.0309
107,0,2,right_eye,306.139,642.226,0.0773
107,0,3,left_ear,279.7693,614.9722,0.1188
107,0,4,right_ear,304.5889,624.9034,0.3476
107,0,5,left_shoulder,244.712,588.36,0.4164
107,0,6,right_shoulder,317.2247,621.5106,0.9051
107,0,7,left_elbow,187.4037,343.6334,0.1883
107,0,8,right_elbow,314.5712,474.5466,0.833
107,0,9,left_wrist,289.6514,192.9244,0.1546
107,0,10,right_wrist,296.927,500.6964,0.7032
107,0,11,left_hip,267.925,330.7614,0.8416
107,0,12,right_hip,330.1606,346.1644,0.9445
107,0,13,left_knee,152.3806,305.7102,0.8419
107,0,14,right_knee,259.231,328.8281,0.9381
107,0,15,left_ankle,188.3688,97.2259,0.9361
107,0,16,right_ankle,348.6371,131.6201,0.9639
108,0,0,nose,306.9683,727.3856,0.1432
108,0,1,left_eye,284.8015,725.295,0.1738
108,0,2,right_eye,300.0049,732.6075,0.1801
108,0,3,left_ear,272.881,700.3846,0.3195
108,0,4,right_ear,293.2593,724.7448,0.3591
108,0,5,left_shoulder,253.8441,592.4504,0.6625
108,0,6,right_shoulder,331.4624,649.268,0.8932
108,0,7,left_elbow,154.2222,379.9274,0.4514
108,0,8,right_elbow,319.6108,563.7105,0.7216
108,0,9,left_wrist,218.7843,227.7735,0.346
108,0,10,right_wrist,324.7491,620.9797,0.5449
108,0,11,left_hip,288.7831,341.639,0.8398
108,0,12,right_hip,343.3153,378.4507,0.8946
108,0,13,left_knee,186.1361,277.1165,0.8961
108,0,14,right_knee,282.9741,349.8574,0.9279
108,0,15,left_ankle,171.7989,98.0452,0.9617
108,0,16,right_ankle,307.2368,179.8687,0.967
109,0,0,nose,315.1544,733.9903,0.1577
109,0,1,left_eye,292.3759,731.4761,0.181
109,0,2,right_eye,308.478,739.3469,0.2154
109,0,3,left_ear,276.8655,708.478,0.2931
109,0,4,right_ear,300.72,734.2238,0.4055
109,0,5,left_shoulder,252.872,602.8028,0.6405
109,0,6,right_shoulder,339.656,669.7625,0.9009
109,0,7,left_elbow,153.8541,391.5398,0.4361
109,0,8,right_elbow,315.3456,606.4951,0.727
109,0,9,left_wrist,213.3509,234.4408,0.3399
109,0,10,right_wrist,320.9319,702.7308,0.5325
109,0,11,left_hip,288.3409,354.3799,0.818
109,0,12,right_hip,350.6804,395.3534,0.8824
109,0,13,left_knee,191.959,275.7223,0.8954
109,0,14,right_knee,289.4183,348.2093,0.9274
109,0,15,left_ankle,170.722,102.8815,0.9665
109,0,16,right_ankle,300.0096,173.1675,0.9718
110,0,0,nose,315.2849,659.5432,0.0282
110,0,1,left_eye,299.7597,655.5888,0.024
110,0,2,right_eye,317.4514,657.1273,0.0597
110,0,3,left_ear,287.1015,635.932,0.1236
110,0,4,right_ear,310.8724,640.5412,0.3663
110,0,5,left_shoulder,230.4792,637.1738,0.4066
110,0,6,right_shoulder,331.2484,669.8339,0.902
110,0,7,left_elbow,137.672,383.3525,0.2076
110,0,8,right_elbow,315.5435,510.3279,0.8132
110,0,9,left_wrist,186.0525,205.4375,0.1514
110,0,10,right_wrist,273.9048,559.5541,0.6548
110,0,11,left_hip,258.6783,389.141,0.8028
110,0,12,right_hip,340.5606,401.8024,0.9258
110,0,13,left_knee,145.2687,326.0047,0.7873
110,0,14,right_knee,271.193,339.6658,0.9073
110,0,15,left_ankle,181.7583,93.5976,0.9204
110,0,16,right_ankle,338.454,112.0364,0.9545
111,0,0,nose,306.5623,716.2252,0.1021
111,0,1,left_eye,284.0099,713.4238,0.1227
111,0,2,right_eye,304.005,722.3522,0.1321
111,0,3,left_ear,266.7376,689.2225,0.2257
111,0,4,right_ear,295.9542,714.7343,0.2879
111,0,5,left_shoulder,238.493,590.7634,0.5466
111,0,6,right_shoulder,334.883,648.7463,0.8144
111,0,7,left_elbow,130.2883,377.3671,0.4069
111,0,8,right_elbow,290.6843,547.8781,0.6161
111,0,9,left_wrist,194.1901,209.6351,0.3068
111,0,10,right_wrist,283.5107,561.7699,0.4799
111,0,11,left_hip,281.6658,367.1985,0.7843
111,0,12,right_hip,348.9978,403.4308,0.8425
111,0,13,left_knee,193.1332,282.4566,0.8735
111,0,14,right_knee,290.5198,346.1876,0.9015
